"Display Order","Product Details","ASIN","URL","Image URL","Brand","Price  £","Parent Level Sales","ASIN Sales","Recent Purchases","Parent Level Revenue","ASIN Revenue","Title Char. Count","BSR","Seller Country/Region","Fees  £","Active Sellers","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","ABA Most Clicked","Creation Date","Sponsored","Best Seller","Seller Age (mo)","Seller"
128.,"48 Pack Fruit Fly Trap, Yellow Fly Catcher Fungus Gnat Killer, Double-Sided Sticky Fly Trap for Houseplant Indoor and Outdoor Plants","B0BXPBVCKN","https://www.amazon.co.uk/dp/B0BXPBVCKN?psc=1","https://m.media-amazon.com/images/I/61olXGApKhL._AC_SX355_.jpg","lohey",4.92,229,110,100,906.28,526.28,132,"3,446","CN",2.13,1,4.3,"1,921",8,8,"lohey-eu","Garden","Standard Envelope","FBA","14.50 x 2.10 x 13.70 cm",0.16,"N/A","Apr 24, 2023",,"No",35,"lohey-eu"
"128.1.","15 Pack Fruit Trap, Yellow Fly Catcher Fungus Gnat Killer, Double-Sided Sticky Fly Trap for Houseplant Indoor and Outdoor Plants","B09DXVS518","https://www.amazon.co.uk/dp/B09DXVS518?psc=1","https://m.media-amazon.com/images/I/61gfsJez3IL._AC_SY355_.jpg","lohey",3.47,229,90,50,906.28,290.98,128,"3,444","N/A","N/A",1,4.3,"1,921",8,8,"lohey-eu","Garden","Standard Envelope","FBA","12.00 x 1.30 x 8.50 cm",0.03,"N/A","Sep 11, 2021",,"No",54,"lohey-eu"
